ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
683,34887.5 px,44280.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
684,34484.5 px,43970.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
685,34429.5 px,44001.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
686,34315.5 px,43279.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
687,34210.5 px,43429.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
688,34270.5 px,43589.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
689,33752.5 px,43550.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
690,34050.5 px,43102.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
691,36926.5 px,45315.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
692,36628.5 px,45616.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
693,20135.5 px,49968.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
694,20560.5 px,49833.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
695,21926.5 px,50290.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
696,22146.5 px,50293.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
697,21934.5 px,50583.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
698,21450.5 px,50671.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
699,22561.5 px,50329.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
700,22748.5 px,50191.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
701,24761.5 px,50487.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
702,24687.5 px,50816.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
703,24634.5 px,50353.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
704,26253.5 px,49736.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
705,26155.5 px,50091.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
706,26168.5 px,49955.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
707,26184.5 px,50400.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
708,26155.5 px,50785.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
709,26450.5 px,50638.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
710,26756.5 px,50058.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
711,26989.5 px,49749.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
712,27593.5 px,49873.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
713,27907.5 px,50124.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
714,27600.5 px,50284.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
715,29587.5 px,50120.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
716,28282.5 px,49782.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
717,31731.5 px,50065.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
718,39307.5 px,50065.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
719,18211.5 px,48273.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
720,18821.5 px,46919.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
721,18885.5 px,47126.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
722,19507.5 px,46916.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
723,19841.5 px,46730.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
724,18745.5 px,48283.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
725,19528.5 px,48110.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
726,19288.5 px,48134.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
727,21246.5 px,47271.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
728,21416.5 px,47132.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
729,21030.5 px,47304.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
730,21195.5 px,49168.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
731,21302.5 px,49761.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
732,22504.5 px,49183.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
733,21667.5 px,48566.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
734,22949.5 px,49314.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
735,23173.5 px,49095.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
736,23412.5 px,49024.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
737,23046.5 px,48814.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
738,22999.5 px,48927.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
739,22025.5 px,48086.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
740,22587.5 px,47920.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
741,23925.5 px,48421.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
742,24047.5 px,48433.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
743,23175.5 px,48561.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
744,23827.5 px,47950.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
745,23581.5 px,47948.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
746,23479.5 px,48055.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
747,23268.5 px,47961.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
748,22897.5 px,47777.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
749,23204.5 px,47600.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
750,22245.5 px,46720.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
751,22619.5 px,46892.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
752,22898.5 px,46826.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
753,22773.5 px,47189.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
754,24399.5 px,47116.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
755,23910.5 px,47366.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
756,24113.5 px,47592.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
757,24337.5 px,47893.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
758,24673.5 px,47728.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
759,25084.5 px,47781.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
760,24916.5 px,47229.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
761,25063.5 px,47078.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
762,24641.5 px,48116.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
763,24972.5 px,46733.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
764,25196.5 px,46883.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
765,27396.5 px,46967.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
766,26826.5 px,47244.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
767,27141.5 px,47600.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
768,27158.5 px,48214.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
769,26923.5 px,48254.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
770,26497.5 px,47989.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
771,26401.5 px,48363.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
772,26164.5 px,48087.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
773,25512.5 px,48363.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
774,24853.5 px,48307.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
775,24774.5 px,48727.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
776,24648.5 px,48925.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
777,25416.5 px,49053.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
778,24338.5 px,49272.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
779,24201.5 px,49252.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
780,23993.5 px,48943.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
781,25777.5 px,49055.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
782,26084.5 px,48977.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
783,26441.5 px,48569.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
784,26500.5 px,48624.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
785,26582.5 px,48949.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
786,27272.5 px,48901.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
787,26907.5 px,49451.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
788,27773.5 px,49459.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
789,24929.5 px,49446.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
790,24016.5 px,49638.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
791,23900.5 px,49617.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
792,25948.5 px,49637.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
793,26763.5 px,50848.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
794,26602.5 px,51023.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
795,26388.5 px,51119.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
796,26261.5 px,50952.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
797,26983.5 px,51216.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
798,24575.5 px,50971.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
799,24796.5 px,50987.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
800,25312.5 px,51014.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
801,29416.5 px,49288.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
802,28619.5 px,49599.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
803,27840.5 px,48032.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
804,28276.5 px,47372.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
805,28380.5 px,47221.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
806,28734.5 px,47495.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
807,28914.5 px,47413.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
808,29041.5 px,47599.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
809,29545.5 px,47724.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
810,29708.5 px,46984.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
811,29966.5 px,47178.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
812,30170.5 px,47149.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
813,30406.5 px,46911.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
814,30625.5 px,47036.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
815,30820.5 px,47505.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
816,30397.5 px,47685.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
817,30166.5 px,47828.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
818,29732.5 px,47798.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
819,30042.5 px,47538.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
820,29272.5 px,48943.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
821,29118.5 px,48925.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
822,30112.5 px,48986.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
823,29885.5 px,49038.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
824,31704.5 px,48323.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
825,32495.5 px,47350.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
826,31470.5 px,47187.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
827,35907.5 px,48134.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
828,35881.5 px,47941.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
829,38739.5 px,49258.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
830,37362.5 px,47669.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
831,36955.5 px,47677.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
832,36925.5 px,47127.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
833,38148.5 px,52930.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
834,34032.5 px,52613.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
835,33941.5 px,52995.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
836,33360.5 px,53334.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
837,33292.5 px,53522.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
838,32600.5 px,53462.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
839,32443.5 px,53464.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
840,32377.5 px,52981.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
841,32112.5 px,53228.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
842,31984.5 px,52916.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
843,31193.5 px,53810.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
844,29481.5 px,52915.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
845,30075.5 px,53173.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
846,29274.5 px,53840.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
847,29643.5 px,53796.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
848,25629.5 px,53363.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
849,24637.5 px,52857.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
850,23394.5 px,53696.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
851,23134.5 px,53824.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
852,23961.5 px,53152.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
853,22898.5 px,53415.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
854,22382.5 px,53613.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
855,22078.5 px,51938.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
856,22218.5 px,52046.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
857,22574.5 px,51567.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
858,22171.5 px,51827.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
859,24138.5 px,52508.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
860,24046.5 px,52376.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
861,23422.5 px,50601.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
862,23537.5 px,51267.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
863,24836.5 px,51909.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
864,24860.5 px,52166.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
865,26376.5 px,52225.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
866,26814.5 px,51400.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
867,27919.5 px,51592.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
868,28515.5 px,51948.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
869,25872.5 px,52620.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
870,26443.5 px,52609.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
871,26209.5 px,53376.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
872,31102.5 px,51810.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
873,31361.5 px,51669.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
874,30917.5 px,51497.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
875,31540.5 px,51389.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
876,31393.5 px,52587.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
877,31642.5 px,52573.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
878,31629.5 px,52427.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
879,31657.5 px,52322.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
880,31135.5 px,52718.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
881,30807.5 px,52232.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
882,32651.5 px,51881.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
883,33738.5 px,52172.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
884,33812.5 px,52178.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
885,35573.5 px,51579.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
886,34953.5 px,51528.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
887,37106.5 px,50840.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
888,38202.5 px,51174.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
889,40461.5 px,54113.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
890,40518.5 px,53061.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
891,38050.5 px,53529.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
892,39143.5 px,54503.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
893,37777.5 px,54386.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
894,39519.5 px,55043.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
895,39839.5 px,54799.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
896,39123.5 px,55098.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
