ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
225,18865.5 px,35447.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
226,18179.5 px,36699.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
227,18261.5 px,36671.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
228,18080.5 px,36460.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
229,18020.5 px,37337.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
230,17335.5 px,37701.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
231,15882.5 px,38604.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
232,16174.5 px,38748.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
233,15169.5 px,38916.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
234,11641.5 px,38290.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
235,10571.5 px,39059.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
236,10970.5 px,38927.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
237,9282.5 px,38771.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
238,10803.5 px,39467.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
239,10767.5 px,39569.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
240,11995.5 px,39534.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
241,11106.5 px,40067.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
242,20245.5 px,40120.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
243,19986.5 px,39933.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
244,18574.5 px,38777.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
245,11940.5 px,41130.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
246,12013.5 px,41099.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
247,12469.5 px,41541.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
248,15499.5 px,41802.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
249,13145.5 px,42834.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
250,12394.5 px,42210.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
251,20944.5 px,44167.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
252,21505.5 px,46423.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
253,21964.5 px,45596.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
254,20337.5 px,46638.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
255,20477.5 px,46529.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
256,20462.5 px,46885.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
257,16388.5 px,45746.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
258,18749.5 px,47754.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
259,17712.5 px,51027.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
260,17708.5 px,50995.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
261,19460.5 px,50371.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
262,19653.5 px,50342.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
263,20099.5 px,50267.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
264,20990.5 px,50183.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
265,23214.5 px,53176.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
266,22970.5 px,53496.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
267,23098.5 px,53642.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
268,23208.5 px,53079.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
269,7592.5 px,5244.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
270,9168.5 px,5385.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
271,9397.5 px,5665.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
272,9082.5 px,5676.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
273,9187.5 px,5774.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
274,9815.5 px,5484.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
275,8272.5 px,5424.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
276,8398.5 px,5407.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
277,8547.5 px,5346.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
278,8723.5 px,5491.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
279,8878.5 px,5735.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
280,7097.5 px,5359.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
281,7233.5 px,5503.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
282,7343.5 px,5452.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
283,7388.5 px,5623.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
284,7251.5 px,5674.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
285,7110.5 px,5637.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
286,7871.5 px,5670.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
287,7665.5 px,5678.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
288,7070.5 px,5171.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
289,7595.5 px,5475.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
290,7161.5 px,5859.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
291,6904.5 px,6211.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
292,7348.5 px,6183.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
293,6489.5 px,6194.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
294,7812.5 px,6341.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
295,8249.5 px,6268.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
296,7601.5 px,6235.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
297,7179.5 px,6385.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
298,7287.5 px,6369.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
299,8004.5 px,6381.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
300,9479.5 px,5857.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
301,9824.5 px,6065.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
302,9556.5 px,6295.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
303,9145.5 px,6267.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
304,9857.5 px,6385.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
305,9085.5 px,6592.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
306,9404.5 px,6846.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
307,9217.5 px,6795.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
308,8744.5 px,6714.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
309,8898.5 px,6938.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
310,9177.5 px,7027.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
311,8662.5 px,7086.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
312,8792.5 px,7086.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
313,8767.5 px,7321.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
314,7437.5 px,6644.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
315,7690.5 px,6645.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
316,7995.5 px,6685.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
317,6864.5 px,6453.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
318,7311.5 px,6939.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
319,6300.5 px,6707.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
320,6117.5 px,6989.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
321,8036.5 px,7454.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
322,11104.5 px,5572.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
323,3892.5 px,8881.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
324,3665.5 px,9145.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
325,6038.5 px,8958.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
326,5994.5 px,8910.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
327,7582.5 px,8177.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
328,8203.5 px,8478.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
329,12326.5 px,8185.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
330,10506.5 px,8899.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
331,10544.5 px,8978.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
332,10752.5 px,8841.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
333,10897.5 px,8752.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
334,9599.5 px,8926.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
335,8066.5 px,9306.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
336,7450.5 px,9807.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
337,6322.5 px,10378.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
338,5604.5 px,10624.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
339,4897.5 px,9718.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
340,4560.5 px,10239.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
341,4348.5 px,11719.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
342,4870.5 px,11265.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
343,4369.5 px,12271.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
344,3847.5 px,12174.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
345,5649.5 px,12026.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
346,6195.5 px,11561.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
347,6763.5 px,11013.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
348,7021.5 px,11462.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
349,9110.5 px,9765.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
350,8519.5 px,9994.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
351,8468.5 px,10261.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
352,10424.5 px,9894.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
353,11465.5 px,9910.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
354,11669.5 px,10161.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
355,11002.5 px,10377.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
356,8774.5 px,10543.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
357,8594.5 px,10749.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
358,8699.5 px,10887.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
359,8606.5 px,11391.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
360,8313.5 px,11709.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
361,8431.5 px,11808.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
362,9504.5 px,11226.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
363,9902.5 px,11202.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
364,11174.5 px,11132.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
365,12555.5 px,10798.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
366,13642.5 px,11524.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
367,13954.5 px,10773.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
368,6726.5 px,12899.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
369,7005.5 px,13050.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
370,7396.5 px,12061.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
371,7822.5 px,11973.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
372,8071.5 px,12719.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
373,9751.5 px,11680.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
374,10741.5 px,11314.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
375,11779.5 px,12065.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
376,11456.5 px,12594.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
377,11782.5 px,13260.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
378,12149.5 px,13585.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
379,10096.5 px,13020.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
380,10030.5 px,13008.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
381,10024.5 px,13060.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
382,10113.5 px,13131.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
383,10064.5 px,13137.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
384,9951.5 px,13192.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
385,9747.5 px,13253.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
386,10110.5 px,13091.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
387,9866.5 px,13390.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
388,9735.5 px,13369.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
389,10291.5 px,13544.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
390,9777.5 px,13634.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
391,9438.5 px,13680.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
392,9811.5 px,11895.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
393,10916.5 px,12612.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
394,3120.5 px,13203.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
395,5940.5 px,13512.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
396,6346.5 px,13626.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
397,6411.5 px,13695.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
398,6526.5 px,13626.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
399,7351.5 px,13309.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
400,8041.5 px,12983.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
401,8193.5 px,13057.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
402,7523.5 px,14286.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
403,9093.5 px,12671.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
404,8934.5 px,12981.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
405,8949.5 px,14027.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
406,10044.5 px,13755.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
407,10453.5 px,14268.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
408,10924.5 px,14084.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
409,13145.5 px,14731.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
410,13352.5 px,14931.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
411,11778.5 px,14550.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
412,11054.5 px,14607.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
413,9203.5 px,15006.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
414,7539.5 px,14670.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
415,7692.5 px,14698.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
416,6341.5 px,14381.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
417,6321.5 px,14687.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
418,13220.5 px,15459.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
419,13097.5 px,15598.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
420,14508.5 px,15793.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
421,11401.5 px,15663.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
422,10548.5 px,15632.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
423,9849.5 px,16211.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
424,7917.5 px,15681.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
425,7963.5 px,15743.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
426,7933.5 px,16538.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
427,7772.5 px,16675.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
428,7549.5 px,16667.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
429,7365.5 px,16755.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
430,7362.5 px,16237.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
431,7970.5 px,16727.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
432,8429.5 px,16377.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
433,9354.5 px,17015.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
434,9292.5 px,17315.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
435,9961.5 px,17446.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
436,14557.5 px,16580.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
437,15085.5 px,16851.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
438,14644.5 px,17017.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
439,13642.5 px,17647.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
440,14244.5 px,17496.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
441,11509.5 px,16828.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
442,11713.5 px,17551.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
443,10726.5 px,17399.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
444,9817.5 px,17801.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
445,9665.5 px,17565.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
446,8961.5 px,17809.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
447,8492.5 px,17497.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
448,8049.5 px,17264.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
449,7302.5 px,17436.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Great Egret,Nanse_04_29_2022,SV
