ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
215,26264.5 px,24244.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
216,25130.5 px,24630.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
217,30057.5 px,24410.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
218,29757.5 px,24154.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
219,32330.5 px,25164.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
220,32163.5 px,24948.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
221,32069.5 px,25825.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
222,31689.5 px,25589.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
223,30111.5 px,25849.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
224,30362.5 px,25903.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
225,31832.5 px,26940.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
226,31402.5 px,26941.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
227,30816.5 px,24661.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
228,28630.5 px,25575.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
229,27530.5 px,26121.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
230,26763.5 px,26519.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
231,24833.5 px,24945.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
232,25733.5 px,26137.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
233,21498.5 px,26860.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
234,23693.5 px,27758.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
235,23912.5 px,27702.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
236,24596.5 px,26749.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
237,20164.5 px,27259.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
238,20448.5 px,27288.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
239,20337.5 px,27497.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
240,20092.5 px,27650.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
241,20537.5 px,27585.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
242,20412.5 px,27837.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
243,20734.5 px,27881.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
244,19750.5 px,27546.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
245,20940.5 px,26684.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
246,22615.5 px,27682.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
247,18032.5 px,26720.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
248,17490.5 px,27229.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
249,17528.5 px,27436.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
250,17487.5 px,29113.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
251,23516.5 px,28216.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
252,24109.5 px,28056.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
253,23723.5 px,28698.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
254,23868.5 px,28548.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
255,24549.5 px,28762.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
256,24593.5 px,28865.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
257,24177.5 px,29061.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
258,23906.5 px,29318.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
259,23758.5 px,29345.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
260,25853.5 px,28210.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
261,27826.5 px,27763.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
262,26523.5 px,28749.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
263,28984.5 px,28148.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
264,29680.5 px,28320.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
265,32009.5 px,27548.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
266,32805.5 px,27570.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
267,32507.5 px,27181.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
268,31586.5 px,28760.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
269,32660.5 px,30414.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
270,32032.5 px,30189.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
271,29777.5 px,30921.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
272,30106.5 px,31611.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
273,31142.5 px,31728.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
274,32501.5 px,30861.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
275,33811.5 px,31884.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
276,27133.5 px,30556.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
277,26431.5 px,29871.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
278,26068.5 px,29931.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
279,25547.5 px,29504.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
280,24459.5 px,29631.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
281,23805.5 px,29533.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
282,23649.5 px,29457.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
283,23442.5 px,29867.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
284,23777.5 px,30555.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
285,23685.5 px,30510.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
286,23410.5 px,30792.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
287,23097.5 px,30683.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
288,22768.5 px,30822.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
289,20569.5 px,30334.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
290,20722.5 px,31052.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
291,18898.5 px,30697.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
292,20281.5 px,30550.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
293,19309.5 px,30802.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
294,17500.5 px,30093.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
295,17894.5 px,29744.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
296,18168.5 px,30680.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
297,17768.5 px,30800.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
298,17214.5 px,30560.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
299,17249.5 px,30395.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
300,18722.5 px,30960.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
301,18521.5 px,31104.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
302,16749.5 px,29882.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
303,16007.5 px,29882.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
304,16036.5 px,29726.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
305,18098.5 px,31607.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
306,18252.5 px,31985.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
307,17998.5 px,31972.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
308,18242.5 px,31734.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
309,18439.5 px,31926.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
310,18723.5 px,31806.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
311,18881.5 px,31945.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
312,19196.5 px,31847.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
313,17608.5 px,31233.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
314,19376.5 px,32328.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
315,19518.5 px,32103.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
316,18666.5 px,32122.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
317,19282.5 px,31680.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
318,20050.5 px,31730.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
319,20312.5 px,31540.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
320,19706.5 px,33134.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
321,19659.5 px,32837.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
322,19511.5 px,32510.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
323,19261.5 px,32720.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
324,17450.5 px,32472.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
325,17570.5 px,32383.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
326,17535.5 px,32604.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
327,16911.5 px,32805.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
328,16301.5 px,32781.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
329,22369.5 px,31573.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
330,21058.5 px,32038.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
331,25391.5 px,31735.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
332,24972.5 px,31943.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
333,24841.5 px,32146.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
334,25751.5 px,32165.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
335,25428.5 px,31501.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
336,25302.5 px,31602.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
337,32449.5 px,32713.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
338,30750.5 px,33367.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
339,30503.5 px,33054.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
340,32004.5 px,33127.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
341,33089.5 px,34445.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
342,30918.5 px,34072.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
343,27963.5 px,34178.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
344,27126.5 px,33257.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
345,27613.5 px,33611.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
346,26538.5 px,33297.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
347,24021.5 px,33523.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
348,24255.5 px,33462.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
349,24104.5 px,33240.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
350,24086.5 px,33068.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
351,24366.5 px,32935.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
352,24441.5 px,32707.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
353,23046.5 px,32751.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
354,22529.5 px,33155.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
355,22017.5 px,33196.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
356,23523.5 px,33858.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
357,23755.5 px,33869.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
358,22353.5 px,33894.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
359,21369.5 px,33174.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
360,22973.5 px,34127.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
361,17788.5 px,33703.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
362,17977.5 px,33669.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
363,17942.5 px,33478.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
364,17835.5 px,33457.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
365,18228.5 px,33680.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
366,18106.5 px,33948.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
367,19695.5 px,33412.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
368,15778.5 px,34519.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
369,16705.5 px,33788.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
370,16261.5 px,32623.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
371,14665.5 px,36177.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
372,16933.5 px,36445.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
373,17654.5 px,35762.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
374,18258.5 px,36510.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
375,17877.5 px,36612.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
376,18294.5 px,36934.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
377,17012.5 px,36722.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
378,16754.5 px,36882.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
379,21761.5 px,34653.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
380,22499.5 px,34486.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
381,22683.5 px,34296.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
382,22803.5 px,34475.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
383,22586.5 px,34857.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
384,22774.5 px,34861.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
385,23106.5 px,34866.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
386,23423.5 px,34685.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
387,20681.5 px,36456.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
388,21962.5 px,36301.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
389,21838.5 px,36516.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
390,21264.5 px,36449.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
391,22193.5 px,36589.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
392,24890.5 px,33583.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
393,25034.5 px,34616.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
394,25618.5 px,34603.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
395,27449.5 px,34987.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
396,28097.5 px,35095.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
397,33418.5 px,35013.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
398,34107.5 px,34836.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
399,34610.5 px,34711.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
400,34875.5 px,36445.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
401,36543.5 px,37466.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
402,36647.5 px,37678.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
403,34925.5 px,37783.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
404,33442.5 px,37502.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
405,34689.5 px,38422.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
406,35689.5 px,38226.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
407,35964.5 px,37903.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
408,32806.5 px,37314.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
409,32442.5 px,37752.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
410,32366.5 px,37813.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
411,31522.5 px,37500.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
412,32588.5 px,38520.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
413,32728.5 px,38423.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
414,32304.5 px,38803.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
415,28479.5 px,36665.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
416,28547.5 px,37020.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
417,30160.5 px,37254.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
418,30057.5 px,38250.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
419,29741.5 px,36604.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
420,27914.5 px,35243.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
421,26049.5 px,36212.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
422,26520.5 px,36898.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
423,25773.5 px,36836.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
424,25501.5 px,36491.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
425,26103.5 px,36969.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
426,24072.5 px,35767.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
427,24869.5 px,35626.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
428,24668.5 px,36116.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
