ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
225,12186.5 px,17559.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
226,10189.5 px,18891.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
227,9635.5 px,20296.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
228,11197.5 px,20865.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
229,11570.5 px,21600.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
230,10590.5 px,27033.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
231,9669.5 px,28368.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
232,8503.5 px,39303.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
233,9617.5 px,37761.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
234,13161.5 px,37947.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
235,12281.5 px,35554.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
236,11966.5 px,33067.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
237,13047.5 px,34280.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
238,12378.5 px,33871.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
239,14505.5 px,36497.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
240,14168.5 px,33155.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
241,13791.5 px,24770.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
242,14624.5 px,25081.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
243,14902.5 px,23812.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
244,17120.5 px,25619.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
245,16436.5 px,28364.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
246,15244.5 px,27851.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
247,14931.5 px,27426.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
248,17088.5 px,30138.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
249,16294.5 px,30198.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
250,17519.5 px,30745.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
251,17291.5 px,30865.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
252,17467.5 px,31428.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
253,16317.5 px,31234.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
254,19281.5 px,31409.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
255,18926.5 px,32569.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
256,19144.5 px,32227.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
257,19794.5 px,32811.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
258,18849.5 px,33408.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
259,17480.5 px,33568.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
260,17701.5 px,33087.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
261,18801.5 px,34072.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
262,19941.5 px,34898.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
263,18430.5 px,34887.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
264,16920.5 px,36160.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
265,17559.5 px,34007.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
266,17221.5 px,34155.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
267,16533.5 px,32345.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
268,10330.5 px,17251.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
269,10902.5 px,21832.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
270,12812.5 px,34377.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
271,12930.5 px,34473.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
272,13154.5 px,34165.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
273,19067.5 px,31484.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
274,19412.5 px,31597.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
275,19481.5 px,32694.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
276,19327.5 px,32659.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
277,18157.5 px,32966.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
278,18349.5 px,33094.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
279,17533.5 px,32836.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
280,18563.5 px,33368.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
281,18455.5 px,32789.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
282,19590.5 px,33769.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
283,17638.5 px,34662.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
284,18190.5 px,35012.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
285,18973.5 px,34838.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Anhinga,Vulture_03_28_2022,HC
286,3958.5 px,30616.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Egret,Vulture_03_28_2022,HC
287,7484.5 px,32166.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Egret,Vulture_03_28_2022,HC
288,14621.5 px,24096.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Egret,Vulture_03_28_2022,HC
289,12030.5 px,32621.5 px,[Document Vulture_03_28_2022_Counted_HC.psb],Great Blue Heron,Vulture_03_28_2022,HC
